codigo_municipio_dv,uf,municipio,evento,ano,mes,agente,arma,faixa_etaria,feminino,masculino,nao_informado,total,total_peso,abrangencia,formulario,total_vitimas
5300108,DF,VICENTE PIRES,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5200100,GO,ABADIÂNIA,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5200175,GO,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,5.0,,Estadual,Formulário 8,
5200308,GO,ALEXÂNIA,Mandado de prisão cumprido,2021,09,,,,,,,2.0,,Estadual,Formulário 8,
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,1.0,,Estadual,Formulário 8,
5200803,GO,ALVORADA DO NORTE,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5204003,GO,CABECEIRAS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5205307,GO,CAVALCANTE,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5205497,GO,CIDADE OCIDENTAL,Mandado de prisão cumprido,2021,09,,,,,,,7.0,,Estadual,Formulário 8,
5205513,GO,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5205802,GO,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5206206,GO,CRISTALINA,Mandado de prisão cumprido,2021,09,,,,,,,2.0,,Estadual,Formulário 8,
5207907,GO,FLORES DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5208004,GO,FORMOSA,Mandado de prisão cumprido,2021,09,,,,,,,3.0,,Estadual,Formulário 8,
5208608,GO,GOIANÉSIA,Mandado de prisão cumprido,2021,09,,,,,,,2.0,,Estadual,Formulário 8,
5212501,GO,LUZIÂNIA,Mandado de prisão cumprido,2021,09,,,,,,,15.0,,Estadual,Formulário 8,
5213053,GO,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5214606,GO,NIQUELÂNDIA,Mandado de prisão cumprido,2021,09,,,,,,,3.0,,Estadual,Formulário 8,
5215231,GO,NOVO GAMA,Mandado de prisão cumprido,2021,09,,,,,,,1.0,,Estadual,Formulário 8,
5215603,GO,PADRE BERNARDO,Mandado de prisão cumprido,2021,09,,,,,,,1.0,,Estadual,Formulário 8,
5217302,GO,PIRENÓPOLIS,Mandado de prisão cumprido,2021,09,,,,,,,3.0,,Estadual,Formulário 8,
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2021,09,,,,,,,7.0,,Estadual,Formulário 8,
5220009,GO,SÃO JOÃO D'ALIANÇA,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5220686,GO,SIMOLÂNDIA,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5221858,GO,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,09,,,,,,,1.0,,Estadual,Formulário 8,
5222203,GO,VILA BOA,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
5222302,GO,VILA PROPÍCIO,Mandado de prisão cumprido,2021,09,,,,,,,1.0,,Estadual,Formulário 8,
3104502,MG,ARINOS,Mandado de prisão cumprido,2021,09,,,,,,,2.0,,Estadual,Formulário 8,
3109303,MG,BURITIS,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
3109451,MG,CABECEIRA GRANDE,Mandado de prisão cumprido,2021,09,,,,,,,0.0,,Estadual,Formulário 8,
3170404,MG,UNAÍ,Mandado de prisão cumprido,2021,09,,,,,,,45.0,,Estadual,Formulário 8,
5203203,GO,BARRO ALTO,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ÁGUAS CLARAS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ARNIQUEIRA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,BRASÍLIA/PLANO PILOTO,Mandado de prisão cumprido,2021,10,,,,,,,3.0,,Estadual,Formulário 8,
5300108,DF,BRAZLÂNDIA,Mandado de prisão cumprido,2021,10,,,,,,,3.0,,Estadual,Formulário 8,
5300108,DF,CANDANGOLÂNDIA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,CEILÂNDIA,Mandado de prisão cumprido,2021,10,,,,,,,2.0,,Estadual,Formulário 8,
5300108,DF,FERCAL,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,GAMA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ITAPOÃ,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,JARDIM BOTÂNICO,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,LAGO NORTE,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,LAGO SUL,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,PARANOÁ,Mandado de prisão cumprido,2021,10,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,PARK WAY,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5217609,DF,PLANALTINA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RECANTO DAS EMAS,Mandado de prisão cumprido,2021,10,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,RIACHO FUNDO,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RIACHO FUNDO II,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SAMAMBAIA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SCIA,Mandado de prisão cumprido,2021,10,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,SIA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SOBRADINHO II,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,VICENTE PIRES,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5200100,GO,ABADIÂNIA,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5200175,GO,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,2.0,,Estadual,Formulário 8,
5200308,GO,ALEXÂNIA,Mandado de prisão cumprido,2021,10,,,,,,,2.0,,Estadual,Formulário 8,
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,3.0,,Estadual,Formulário 8,
5200803,GO,ALVORADA DO NORTE,Mandado de prisão cumprido,2021,10,,,,,,,1.0,,Estadual,Formulário 8,
5204003,GO,CABECEIRAS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5205307,GO,CAVALCANTE,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5205497,GO,CIDADE OCIDENTAL,Mandado de prisão cumprido,2021,10,,,,,,,6.0,,Estadual,Formulário 8,
5205513,GO,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5205802,GO,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5206206,GO,CRISTALINA,Mandado de prisão cumprido,2021,10,,,,,,,6.0,,Estadual,Formulário 8,
5207907,GO,FLORES DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5208004,GO,FORMOSA,Mandado de prisão cumprido,2021,10,,,,,,,8.0,,Estadual,Formulário 8,
5208608,GO,GOIANÉSIA,Mandado de prisão cumprido,2021,10,,,,,,,19.0,,Estadual,Formulário 8,
5212501,GO,LUZIÂNIA,Mandado de prisão cumprido,2021,10,,,,,,,13.0,,Estadual,Formulário 8,
5213053,GO,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5214606,GO,NIQUELÂNDIA,Mandado de prisão cumprido,2021,10,,,,,,,2.0,,Estadual,Formulário 8,
5215231,GO,NOVO GAMA,Mandado de prisão cumprido,2021,10,,,,,,,6.0,,Estadual,Formulário 8,
5215603,GO,PADRE BERNARDO,Mandado de prisão cumprido,2021,10,,,,,,,2.0,,Estadual,Formulário 8,
5217302,GO,PIRENÓPOLIS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2021,10,,,,,,,4.0,,Estadual,Formulário 8,
5220009,GO,SÃO JOÃO D'ALIANÇA,Mandado de prisão cumprido,2021,10,,,,,,,2.0,,Estadual,Formulário 8,
5220686,GO,SIMOLÂNDIA,Mandado de prisão cumprido,2021,10,,,,,,,1.0,,Estadual,Formulário 8,
5221858,GO,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
5222203,GO,VILA BOA,Mandado de prisão cumprido,2021,10,,,,,,,1.0,,Estadual,Formulário 8,
5222302,GO,VILA PROPÍCIO,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
3104502,MG,ARINOS,Mandado de prisão cumprido,2021,10,,,,,,,18.0,,Estadual,Formulário 8,
3109303,MG,BURITIS,Mandado de prisão cumprido,2021,10,,,,,,,9.0,,Estadual,Formulário 8,
3109451,MG,CABECEIRA GRANDE,Mandado de prisão cumprido,2021,10,,,,,,,0.0,,Estadual,Formulário 8,
3170404,MG,UNAÍ,Mandado de prisão cumprido,2021,10,,,,,,,36.0,,Estadual,Formulário 8,
5203203,GO,BARRO ALTO,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ÁGUAS CLARAS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ARNIQUEIRA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,BRASÍLIA/PLANO PILOTO,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,BRAZLÂNDIA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,CANDANGOLÂNDIA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,CEILÂNDIA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,FERCAL,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,GAMA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ITAPOÃ,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,JARDIM BOTÂNICO,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,LAGO NORTE,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,LAGO SUL,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,PARANOÁ,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,PARK WAY,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5217609,DF,PLANALTINA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RECANTO DAS EMAS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RIACHO FUNDO,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RIACHO FUNDO II,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SAMAMBAIA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SCIA,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,SIA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SOBRADINHO II,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,VICENTE PIRES,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5200100,GO,ABADIÂNIA,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5200175,GO,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,6.0,,Estadual,Formulário 8,
5200308,GO,ALEXÂNIA,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5200803,GO,ALVORADA DO NORTE,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5204003,GO,CABECEIRAS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5205307,GO,CAVALCANTE,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5205497,GO,CIDADE OCIDENTAL,Mandado de prisão cumprido,2021,11,,,,,,,3.0,,Estadual,Formulário 8,
5205513,GO,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5205802,GO,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5206206,GO,CRISTALINA,Mandado de prisão cumprido,2021,11,,,,,,,3.0,,Estadual,Formulário 8,
5207907,GO,FLORES DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5208004,GO,FORMOSA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5208608,GO,GOIANÉSIA,Mandado de prisão cumprido,2021,11,,,,,,,3.0,,Estadual,Formulário 8,
5212501,GO,LUZIÂNIA,Mandado de prisão cumprido,2021,11,,,,,,,10.0,,Estadual,Formulário 8,
5213053,GO,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5214606,GO,NIQUELÂNDIA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5215231,GO,NOVO GAMA,Mandado de prisão cumprido,2021,11,,,,,,,5.0,,Estadual,Formulário 8,
5215603,GO,PADRE BERNARDO,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5217302,GO,PIRENÓPOLIS,Mandado de prisão cumprido,2021,11,,,,,,,2.0,,Estadual,Formulário 8,
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
5220009,GO,SÃO JOÃO D'ALIANÇA,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5220686,GO,SIMOLÂNDIA,Mandado de prisão cumprido,2021,11,,,,,,,2.0,,Estadual,Formulário 8,
5221858,GO,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
5222203,GO,VILA BOA,Mandado de prisão cumprido,2021,11,,,,,,,4.0,,Estadual,Formulário 8,
5222302,GO,VILA PROPÍCIO,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
3104502,MG,ARINOS,Mandado de prisão cumprido,2021,11,,,,,,,6.0,,Estadual,Formulário 8,
3109303,MG,BURITIS,Mandado de prisão cumprido,2021,11,,,,,,,1.0,,Estadual,Formulário 8,
3109451,MG,CABECEIRA GRANDE,Mandado de prisão cumprido,2021,11,,,,,,,0.0,,Estadual,Formulário 8,
3170404,MG,UNAÍ,Mandado de prisão cumprido,2021,11,,,,,,,55.0,,Estadual,Formulário 8,
5203203,GO,BARRO ALTO,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ÁGUAS CLARAS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ARNIQUEIRA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,BRASÍLIA/PLANO PILOTO,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,BRAZLÂNDIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,CANDANGOLÂNDIA,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,CEILÂNDIA,Mandado de prisão cumprido,2021,12,,,,,,,2.0,,Estadual,Formulário 8,
5300108,DF,FERCAL,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,GAMA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,ITAPOÃ,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,JARDIM BOTÂNICO,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,LAGO NORTE,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,LAGO SUL,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,NÚCLEO BANDEIRANTE,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,PARANOÁ,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,PARK WAY,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5217609,DF,PLANALTINA,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5300108,DF,RECANTO DAS EMAS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RIACHO FUNDO,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,RIACHO FUNDO II,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SAMAMBAIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SCIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SOBRADINHO II,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SOL NASCENTE/PÔR DO SOL,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,SUDOESTE/OCTOGONAL,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5300108,DF,VICENTE PIRES,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5200100,GO,ABADIÂNIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5200175,GO,ÁGUA FRIA DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,3.0,,Estadual,Formulário 8,
5200308,GO,ALEXÂNIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5200803,GO,ALVORADA DO NORTE,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5204003,GO,CABECEIRAS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5205307,GO,CAVALCANTE,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5205497,GO,CIDADE OCIDENTAL,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5205513,GO,COCALZINHO DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5205802,GO,CORUMBÁ DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5206206,GO,CRISTALINA,Mandado de prisão cumprido,2021,12,,,,,,,3.0,,Estadual,Formulário 8,
5207907,GO,FLORES DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5208004,GO,FORMOSA,Mandado de prisão cumprido,2021,12,,,,,,,8.0,,Estadual,Formulário 8,
5208608,GO,GOIANÉSIA,Mandado de prisão cumprido,2021,12,,,,,,,8.0,,Estadual,Formulário 8,
5212501,GO,LUZIÂNIA,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5213053,GO,MIMOSO DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5214606,GO,NIQUELÂNDIA,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5215231,GO,NOVO GAMA,Mandado de prisão cumprido,2021,12,,,,,,,2.0,,Estadual,Formulário 8,
5215603,GO,PADRE BERNARDO,Mandado de prisão cumprido,2021,12,,,,,,,3.0,,Estadual,Formulário 8,
5217302,GO,PIRENÓPOLIS,Mandado de prisão cumprido,2021,12,,,,,,,7.0,,Estadual,Formulário 8,
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5220009,GO,SÃO JOÃO D'ALIANÇA,Mandado de prisão cumprido,2021,12,,,,,,,3.0,,Estadual,Formulário 8,
5220686,GO,SIMOLÂNDIA,Mandado de prisão cumprido,2021,12,,,,,,,2.0,,Estadual,Formulário 8,
5221858,GO,VALPARAÍSO DE GOIÁS,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
5222203,GO,VILA BOA,Mandado de prisão cumprido,2021,12,,,,,,,1.0,,Estadual,Formulário 8,
5222302,GO,VILA PROPÍCIO,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
3104502,MG,ARINOS,Mandado de prisão cumprido,2021,12,,,,,,,11.0,,Estadual,Formulário 8,
3109303,MG,BURITIS,Mandado de prisão cumprido,2021,12,,,,,,,2.0,,Estadual,Formulário 8,
3109451,MG,CABECEIRA GRANDE,Mandado de prisão cumprido,2021,12,,,,,,,0.0,,Estadual,Formulário 8,
3170404,MG,UNAÍ,Mandado de prisão cumprido,2021,12,,,,,,,29.0,,Estadual,Formulário 8,
5203203,GO,BARRO ALTO,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ÁGUAS CLARAS,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ARNIQUEIRA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRASÍLIA/PLANO PILOTO,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,3.0,0.0,,,Estadual,Formulário 1,3.0
5300108,DF,BRAZLÂNDIA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,1.0,0.0,0.0,,,Estadual,Formulário 1,1.0
5300108,DF,CANDANGOLÂNDIA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CEILÂNDIA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5300108,DF,FERCAL,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,GAMA,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ITAPOÃ,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5300108,DF,JARDIM BOTÂNICO,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO NORTE,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO SUL,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,NÚCLEO BANDEIRANTE,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARANOÁ,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,1.0,1.0,0.0,,,Estadual,Formulário 1,2.0
5300108,DF,PARK WAY,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
